z_category,z_discounted_price,z_actual_price,z_rating,z_rating_count,z_encode_review_raing,dbscan_label
-0.031451422145628724,-0.07752278733931597,-0.18833642278141144,0.36178462134871225,1.7369711648360384,0.5612038378381317,0
-1.4833428976316152,0.5186013457256525,0.26071572589422576,0.00664109701223424,6.8679724267352,0.5612038378381317,1
1.003407395488,-0.4202941638516729,-0.4080853466014041,-0.703645951660717,-0.24327172884653778,-1.778474384464082,2
0.26201600375047496,-0.4205922259182054,-0.4558568517796634,-1.0587894759971934,-0.42440964943696124,-1.778474384464082,2
1.4513313613294214,-0.39495888819641173,-0.3506639973771365,-0.3485024273242406,0.33085086160799104,0.5612038378381317,0
0.13845077179422077,-0.39793950886173657,-0.46053845928713283,0.00664109701223424,0.006118365108039103,0.5612038378381317,0
1.003407395488,-0.3980885398950028,-0.3603138414231449,0.36178462134871225,-0.41232138984930466,0.5612038378381317,0
0.26201600375047496,-0.4195490086853417,-0.44630255074401154,-1.7690765246701448,-0.41969057886716454,-1.778474384464082,2
0.7562769315754917,-0.2116507172789339,-0.025913305175329904,-0.3485024273242406,1.1520621273648315,0.5612038378381317,0
0.7562769315754917,-0.22655382060555812,0.16431282844449854,-0.703645951660717,0.07911285569504241,-1.778474384464082,2
1.003407395488,-0.3053912372034002,-0.3316509383161893,1.42721519435814,-0.4086251720138481,0.5612038378381317,0
1.2196465514114447,-0.3906369882316907,-0.3173194867627115,-0.3485024273242406,-0.4258276952732056,0.5612038378381317,0
0.5400377756520468,-0.4053910605250487,-0.46531560980495873,-1.0587894759971934,0.5231006823578374,-1.778474384464082,2
-0.6338319279323679,-0.1794600140934256,-0.20734948184235863,1.42721519435814,1.7326240407150928,0.5612038378381317,-1
-0.6492775819268995,0.349600154001734,0.20778489815671447,-0.703645951660717,-0.34425518970957675,-1.778474384464082,2
1.1887552434223814,-0.4149290466540882,-0.350759540387493,-1.0587894759971934,-0.4003028702208076,-1.778474384464082,2
1.2196465514114447,-0.37558485387180024,-0.37942244349444854,1.42721519435814,-0.4174821468271119,0.5612038378381317,0
0.9879617414934683,0.1162175559067988,0.06972524819154517,0.36178462134871225,-0.15012239006242242,0.5612038378381317,0
-1.637799437576933,1.6363340952224685,1.884946901955041,0.36178462134871225,0.624060896567823,0.5612038378381317,0
0.18478773377781607,-0.4313224603133748,-0.4863350720833928,1.072071670021665,-0.24036589721488955,0.5612038378381317,0
-0.18590796209094645,-0.006434984471318479,-0.12661563809110046,0.36178462134871225,-0.34062871183327975,0.5612038378381317,0
-1.637799437576933,1.187899716124346,1.4063719630792397,-1.4139330003336683,-0.42457237600833353,-1.778474384464082,-1
0.18478773377781607,-0.4253612189827251,-0.4877682172387406,1.42721519435814,-0.38865629704116156,0.5612038378381317,0
-0.5102666959761136,-0.3308755438919276,-0.12231620262505713,-1.0587894759971934,-0.4248048425388654,-1.778474384464082,2
-1.4833428976316152,2.083427195021195,1.5027748605289668,0.00664109701223424,0.31218379920628286,0.5612038378381317,0
1.003407395488,-0.4202941638516729,-0.4558568517796634,0.00664109701223424,-0.12431860517338622,0.5612038378381317,0
-1.69958205355506,-0.07752278733931597,-0.12661563809110046,-1.0587894759971934,-0.36406133811089103,-1.778474384464082,2
-0.556603657959709,0.10131445258017459,-0.09317558446631898,0.00664109701223424,0.18946471773851523,0.5612038378381317,0
1.1269726274442542,0.5931168623587736,0.7384307776768185,0.36178462134871225,-0.3345148420802919,0.5612038378381317,0
-1.0508645857847256,-0.4009201295270614,-0.46541115281531525,-1.7690765246701448,0.3566546464970272,-1.778474384464082,2
0.6944943155973645,-0.40613621569137986,-0.025913305175329904,0.716928145685187,-0.32468150783879435,0.5612038378381317,0
-0.6492775819268995,-0.09242589066594019,-0.064990396411146,0.00664109701223424,-0.41724968029658005,0.5612038378381317,0
1.2968748213841037,-0.4040497812256525,-0.4558568517796634,-0.703645951660717,-0.32100853665639095,-1.778474384464082,2
-1.6686907455659965,-0.4053910605250487,-0.43665270669800316,1.072071670021665,-0.22499985954673377,0.5612038378381317,0
-0.5257123499706454,-0.2712631305854308,-0.025913305175329904,-1.0587894759971934,-0.0797780179234823,-1.778474384464082,2
-0.9890819698065986,-0.286166233912055,-0.32009023406305054,0.36178462134871225,-0.20040490061646324,0.5612038378381317,0
1.003407395488,-0.39793950886173657,-0.44630255074401154,0.00664109701223424,-0.4226893971110255,0.5612038378381317,0
1.2350922054059765,-0.3976414467952041,-0.4080853466014041,-0.3485024273242406,-0.3025042008260551,0.5612038378381317,0
-0.7419515058940902,-0.39972788126093145,-0.4367482497083597,0.36178462134871225,-0.31205857523091446,0.5612038378381317,0
1.003407395488,-0.41880385351901045,-0.4558568517796634,-0.703645951660717,-0.4151109882156869,-1.778474384464082,2
-0.20135361608547822,-0.43817788784362194,-0.4558568517796634,0.36178462134871225,-0.38226346745153544,0.5612038378381317,0
0.7562769315754917,-0.22655382060555812,0.26071572589422576,0.36178462134871225,0.09868653756582482,0.5612038378381317,0
-1.4833428976316152,0.8166634122581369,0.7384307776768185,0.00664109701223424,-0.272701991611871,0.5612038378381317,0
1.003407395488,-0.38303640553511237,-0.37942244349444854,0.36178462134871225,0.1366018286955708,0.5612038378381317,0
1.2968748213841037,-0.3934685778637493,-0.46636658291888045,0.36178462134871225,-0.34065195848633295,0.5612038378381317,0
-0.8037341218722173,-0.4174625742196143,-0.4080853466014041,0.36178462134871225,-0.42378198980452525,0.5612038378381317,0
-1.69958205355506,0.06983462742334626,-0.026773192268538575,0.00664109701223424,-0.40137221626125413,0.5612038378381317,0
-1.576016821598806,-0.10419934229397332,-0.1891963098746201,-1.0587894759971934,-0.4230380969068233,-1.778474384464082,2
1.3895487453512942,-0.2116507172789339,-0.25521653003097444,0.716928145685187,-0.38570397210340696,0.5612038378381317,0
1.003407395488,-0.36068175054517604,-0.44630255074401154,0.716928145685187,-0.4193186324183136,0.5612038378381317,0
-0.757397159888622,-0.21224684141199887,-0.3316509383161893,-0.3485024273242406,-0.36069057341817906,0.5612038378381317,0
-1.4833428976316152,1.6363340952224685,1.359460344994189,0.00664109701223424,0.014068720452228635,0.5612038378381317,0
-0.07778838412922404,-0.15203830397243703,-0.04731493949519006,0.36178462134871225,-0.3961184726712342,0.5612038378381317,0
-1.576016821598806,-0.06396096331208795,-0.10225217045018824,0.00664109701223424,-0.4261066551098438,0.5612038378381317,0
0.26201600375047496,-0.2563600272588065,-0.3125423362448856,-1.7690765246701448,-0.41385566895081494,-1.778474384464082,2
1.2350922054059765,-0.4202941638516729,-0.46541115281531525,-1.4139330003336683,-0.2428765357446336,-1.778474384464082,2
-0.556603657959709,-0.2041991656156218,-0.2360123849493142,-0.703645951660717,-0.3773119303512069,-1.778474384464082,2
-0.6492775819268995,-0.3010693372386792,-0.2551209870206179,-2.4793635733430976,-0.4217130376827917,-1.778474384464082,2
-1.69958205355506,-0.15799954530308674,-0.27422958909192163,-0.3485024273242406,-0.4220617374785895,0.5612038378381317,0
-0.6492775819268995,-0.29361778557536705,-0.2647708310666263,-1.4139330003336683,-0.412739829604262,-1.778474384464082,2
1.003407395488,-0.3085208889019913,-0.3125423362448856,1.072071670021665,-0.11253255207542104,0.5612038378381317,0
1.003407395488,-0.43281277064603724,-0.4558568517796634,-0.3485024273242406,-0.2478280728449622,0.5612038378381317,0
0.9879617414934683,0.1162175559067988,0.06972524819154517,0.36178462134871225,-0.15012239006242242,0.5612038378381317,0
0.462809505679388,-0.4126935811550945,-0.47964706135843654,-0.703645951660717,-0.10279220444613621,-1.778474384464082,2
1.003407395488,-0.4307263361803098,-0.4079898035910476,-0.703645951660717,-0.4207134316015047,-1.778474384464082,2
-0.8655167378503444,-0.36068175054517604,-0.4080853466014041,-0.3485024273242406,-0.2508733843949295,0.5612038378381317,0
1.2350922054059765,-0.4202941638516729,-0.4558568517796634,-0.3485024273242406,-0.1896649469058914,0.5612038378381317,0
1.003407395488,-0.4368366085442258,-0.4749654538509671,-0.3485024273242406,-0.20956408191941842,0.5612038378381317,0
0.2311246957614114,-0.4202941638516729,-0.4367482497083597,-4.255081195025478,-0.423874976416738,-1.778474384464082,3
-0.3558101560307959,-0.3775222573042614,-0.3125423362448856,0.36178462134871225,0.2703630703636017,0.5612038378381317,0
0.15389642578875254,-0.3831854365683786,-0.4367482497083597,-0.703645951660717,-0.024288257085527877,-1.778474384464082,2
-0.8191797758667491,-0.4062852467246461,-0.4558568517796634,0.00664109701223424,-0.39372406740675603,0.5612038378381317,0
