product_id,user_id,rating_count,kmeans_cluster
B08CF3D7QR,6470,13391.0,0
B08CF3D7QR,588,13391.0,0
B08CF3D7QR,940,13391.0,0
B08CF3D7QR,3444,13391.0,0
B08CF3D7QR,7430,13391.0,0
B08CF3D7QR,3060,13391.0,0
B08CF3D7QR,2334,13391.0,0
B0789LZTCJ,2730,94363.0,0
B0789LZTCJ,5507,94363.0,0
B0789LZTCJ,6834,94363.0,0
B0789LZTCJ,186,94363.0,0
B0789LZTCJ,3632,94363.0,0
B0789LZTCJ,7245,94363.0,0
B0789LZTCJ,5760,94363.0,0
B0789LZTCJ,216,94363.0,0
B07KSMBL2H,4369,426973.0,4
B07KSMBL2H,5107,426973.0,4
B07KSMBL2H,3430,426973.0,4
B07KSMBL2H,4061,426973.0,4
B07KSMBL2H,5947,426973.0,4
B07KSMBL2H,6692,426973.0,4
B07KSMBL2H,7602,426973.0,4
B07KSMBL2H,4353,426973.0,4
B085DTN6R2,1560,2262.0,0
B085DTN6R2,904,2262.0,0
B085DTN6R2,6593,2262.0,0
B085DTN6R2,5883,2262.0,0
B085DTN6R2,1121,2262.0,0
B085DTN6R2,544,2262.0,0
B085DTN6R2,1510,2262.0,0
B085DTN6R2,3532,2262.0,0
B09KLVMZ3B,7405,4768.0,0
B09KLVMZ3B,5243,4768.0,0
B09KLVMZ3B,6304,4768.0,0
B09KLVMZ3B,4495,4768.0,0
B09KLVMZ3B,3296,4768.0,0
B09KLVMZ3B,7928,4768.0,0
B09KLVMZ3B,1358,4768.0,0
B09KLVMZ3B,5827,4768.0,0
B083342NKJ,5989,18757.0,3
B083342NKJ,1308,18757.0,3
B083342NKJ,6364,18757.0,3
B083342NKJ,5716,18757.0,3
B083342NKJ,1388,18757.0,3
B083342NKJ,8463,18757.0,3
B083342NKJ,4307,18757.0,3
B083342NKJ,8727,18757.0,3
B0B6F7LX4C,961,32840.0,3
B0B6F7LX4C,6927,32840.0,3
B0B6F7LX4C,5305,32840.0,3
B0B6F7LX4C,6034,32840.0,3
B0B6F7LX4C,7606,32840.0,3
B0B6F7LX4C,2427,32840.0,3
B0B6F7LX4C,8308,32840.0,3
B0B6F7LX4C,6258,32840.0,3
B082LSVT4B,8920,43994.0,0
B082LSVT4B,7363,43994.0,0
B082LSVT4B,7900,43994.0,0
B082LSVT4B,6310,43994.0,0
B082LSVT4B,8533,43994.0,0
B082LSVT4B,3405,43994.0,0
B082LSVT4B,4054,43994.0,0
B082LSVT4B,5151,43994.0,0
B08WRBG3XW,7341,13045.0,0
B08WRBG3XW,1637,13045.0,0
B08WRBG3XW,4147,13045.0,0
B08WRBG3XW,4540,13045.0,0
B08WRBG3XW,5800,13045.0,0
B08WRBG3XW,1167,13045.0,0
B08WRBG3XW,1649,13045.0,0
B08WRBG3XW,7604,13045.0,0
B08DPLCM6T,3035,11976.0,3
B08DPLCM6T,5024,11976.0,3
B08DPLCM6T,3175,11976.0,3
B08DPLCM6T,7449,11976.0,3
B08DPLCM6T,5997,11976.0,3
B08DPLCM6T,2975,11976.0,3
B08DPLCM6T,3057,11976.0,3
B08DPLCM6T,5059,11976.0,3
B09C6HXFC1,452,815.0,0
B09C6HXFC1,3725,815.0,0
B09C6HXFC1,4974,815.0,0
B09C6HXFC1,3140,815.0,0
B09C6HXFC1,5781,815.0,0
B09C6HXFC1,5623,815.0,0
B09C6HXFC1,5234,815.0,0
B09C6HXFC1,8170,815.0,0
B085194JFL,7936,10962.0,1
B085194JFL,7459,10962.0,1
B085194JFL,8654,10962.0,1
B085194JFL,3560,10962.0,1
B085194JFL,7557,10962.0,1
B085194JFL,430,10962.0,1
B085194JFL,5390,10962.0,1
B085194JFL,3456,10962.0,1
B09F6S8BT6,753,16299.0,3
B09F6S8BT6,7649,16299.0,3
B09F6S8BT6,2172,16299.0,3
B09F6S8BT6,6676,16299.0,3
B09F6S8BT6,3950,16299.0,3
B09F6S8BT6,4001,16299.0,3
B09F6S8BT6,6611,16299.0,3
B09F6S8BT6,6257,16299.0,3
B09NHVCHS9,6120,9378.0,0
B09NHVCHS9,2339,9378.0,0
B09NHVCHS9,3546,9378.0,0
B09NHVCHS9,1112,9378.0,0
B09NHVCHS9,2070,9378.0,0
B09NHVCHS9,5635,9378.0,0
B09NHVCHS9,684,9378.0,0
B09NHVCHS9,264,9378.0,0
B0B1YVCJ2Y,1755,4703.0,3
B0B1YVCJ2Y,2898,4703.0,3
B0B1YVCJ2Y,7034,4703.0,3
B0B1YVCJ2Y,5408,4703.0,3
B0B1YVCJ2Y,4218,4703.0,3
B0B1YVCJ2Y,3992,4703.0,3
B0B1YVCJ2Y,1303,4703.0,3
B0B1YVCJ2Y,5031,4703.0,3
B01M4GGIVU,2178,12153.0,0
B01M4GGIVU,4247,12153.0,0
B01M4GGIVU,3970,12153.0,0
B01M4GGIVU,6072,12153.0,0
B01M4GGIVU,383,12153.0,0
B01M4GGIVU,5835,12153.0,0
B01M4GGIVU,1939,12153.0,0
B01M4GGIVU,1123,12153.0,0
B08B42LWKN,4063,34899.0,3
B08B42LWKN,286,34899.0,3
B08B42LWKN,6894,34899.0,3
B08B42LWKN,135,34899.0,3
B08B42LWKN,7542,34899.0,3
B08B42LWKN,1324,34899.0,3
B08B42LWKN,3727,34899.0,3
B08B42LWKN,4355,34899.0,3
B094JNXNPV,1069,2766.0,3
B094JNXNPV,2081,2766.0,3
B094JNXNPV,8294,2766.0,3
B094JNXNPV,909,2766.0,3
B094JNXNPV,4043,2766.0,3
B094JNXNPV,7639,2766.0,3
B094JNXNPV,8720,2766.0,3
B094JNXNPV,6701,2766.0,3
B09W5XR9RT,5313,184.0,0
B09W5XR9RT,1228,184.0,0
B09W5XR9RT,5999,184.0,0
B09W5XR9RT,171,184.0,0
B09W5XR9RT,29,184.0,0
B09W5XR9RT,6878,184.0,0
B09W5XR9RT,6479,184.0,0
B09W5XR9RT,3643,184.0,0
B077Z65HSD,3117,20850.0,0
B077Z65HSD,111,20850.0,0
B077Z65HSD,5456,20850.0,0
B077Z65HSD,518,20850.0,0
B077Z65HSD,287,20850.0,0
B077Z65HSD,183,20850.0,0
B077Z65HSD,8183,20850.0,0
B077Z65HSD,7723,20850.0,0
B00NH11PEY,6394,74976.0,0
B00NH11PEY,3025,74976.0,0
B00NH11PEY,5348,74976.0,0
B00NH11PEY,3813,74976.0,0
B00NH11PEY,4376,74976.0,0
B00NH11PEY,2555,74976.0,0
B00NH11PEY,8019,74976.0,0
B00NH11PEY,8849,74976.0,0
B09CMM3VGK,550,1934.0,0
B09CMM3VGK,573,1934.0,0
B09CMM3VGK,2967,1934.0,0
B09CMM3VGK,4168,1934.0,0
B09CMM3VGK,1684,1934.0,0
B09CMM3VGK,2900,1934.0,0
B09CMM3VGK,8330,1934.0,0
B09CMM3VGK,6650,1934.0,0
B08QSC1XY8,275,974.0,0
B08QSC1XY8,4778,974.0,0
B08QSC1XY8,5986,974.0,0
B08QSC1XY8,4033,974.0,0
B08QSC1XY8,6627,974.0,0
B08QSC1XY8,6178,974.0,0
B08QSC1XY8,3059,974.0,0
B08QSC1XY8,1253,974.0,0
B008FWZGSG,7938,355.0,3
B008FWZGSG,915,355.0,3
B008FWZGSG,8514,355.0,3
B008FWZGSG,3716,355.0,3
B008FWZGSG,5277,355.0,3
B008FWZGSG,8831,355.0,3
B008FWZGSG,2871,355.0,3
B008FWZGSG,5876,355.0,3
B0B4HJNPV4,5606,1075.0,2
B0B4HJNPV4,7178,1075.0,2
B0B4HJNPV4,7959,1075.0,2
B0B4HJNPV4,4997,1075.0,2
B0B4HJNPV4,6802,1075.0,2
B0B4HJNPV4,7300,1075.0,2
B0B4HJNPV4,5041,1075.0,2
B0B4HJNPV4,854,1075.0,2
B08Y1SJVV5,8336,24871.0,2
B08Y1SJVV5,5629,24871.0,2
B08Y1SJVV5,6847,24871.0,2
B08Y1SJVV5,3499,24871.0,2
B08Y1SJVV5,3753,24871.0,2
B08Y1SJVV5,3600,24871.0,2
B08Y1SJVV5,2763,24871.0,2
B08Y1SJVV5,7064,24871.0,2
B07XLCFSSN,5428,13552.0,0
B07XLCFSSN,723,13552.0,0
B07XLCFSSN,5159,13552.0,0
B07XLCFSSN,4900,13552.0,0
B07XLCFSSN,2933,13552.0,0
B07XLCFSSN,6124,13552.0,0
B07XLCFSSN,8638,13552.0,0
B07XLCFSSN,18,13552.0,0
B09RZS1NQT,4592,576.0,0
B09RZS1NQT,8583,576.0,0
B09RZS1NQT,1243,576.0,0
B09RZS1NQT,6225,576.0,0
B09RZS1NQT,3150,576.0,0
B09RZS1NQT,7197,576.0,0
B09RZS1NQT,2044,576.0,0
B09RZS1NQT,4709,576.0,0
B0B3MMYHYW,657,7298.0,3
B0B3MMYHYW,7241,7298.0,3
B0B3MMYHYW,643,7298.0,3
B0B3MMYHYW,6048,7298.0,3
B0B3MMYHYW,5180,7298.0,3
B0B3MMYHYW,4815,7298.0,3
B0B3MMYHYW,5210,7298.0,3
B0B3MMYHYW,6515,7298.0,3
B09C6HWG18,3113,462.0,0
B09C6HWG18,3037,462.0,0
B09C6HWG18,5033,462.0,0
B09C6HWG18,4287,462.0,0
B09C6HWG18,3147,462.0,0
B09C6HWG18,5203,462.0,0
B09C6HWG18,5669,462.0,0
B09C6HWG18,2552,462.0,0
B00NH11KIK,5926,107687.0,0
B00NH11KIK,7669,107687.0,0
B00NH11KIK,3115,107687.0,0
B00NH11KIK,8038,107687.0,0
B00NH11KIK,7663,107687.0,0
B00NH11KIK,651,107687.0,0
B00NH11KIK,3767,107687.0,0
B00NH11KIK,6800,107687.0,0
B09JPC82QC,967,27151.0,3
B09JPC82QC,2545,27151.0,3
B09JPC82QC,2924,27151.0,3
B09JPC82QC,7773,27151.0,3
B09JPC82QC,2019,27151.0,3
B09JPC82QC,4451,27151.0,3
B09JPC82QC,5097,27151.0,3
B09JPC82QC,4853,27151.0,3
B07JW1Y6XV,7918,24269.0,0
B07JW1Y6XV,7878,24269.0,0
B07JW1Y6XV,3737,24269.0,0
B07JW1Y6XV,867,24269.0,0
B07JW1Y6XV,285,24269.0,0
B07JW1Y6XV,5007,24269.0,0
B07JW1Y6XV,1989,24269.0,0
B07JW1Y6XV,949,24269.0,0
B07KRCW6LZ,1801,12093.0,3
B07KRCW6LZ,5816,12093.0,3
B07KRCW6LZ,907,12093.0,3
B07KRCW6LZ,3761,12093.0,3
B07KRCW6LZ,3781,12093.0,3
B07KRCW6LZ,1792,12093.0,3
B07KRCW6LZ,5081,12093.0,3
B07KRCW6LZ,4707,12093.0,3
B09NJN8L25,6120,9378.0,0
B09NJN8L25,2339,9378.0,0
B09NJN8L25,3546,9378.0,0
B09NJN8L25,1112,9378.0,0
B09NJN8L25,2070,9378.0,0
B09NJN8L25,5635,9378.0,0
B09NJN8L25,684,9378.0,0
B09NJN8L25,264,9378.0,0
B07XJYYH7L,3488,9792.0,2
B07XJYYH7L,4671,9792.0,2
B07XJYYH7L,1762,9792.0,2
B07XJYYH7L,468,9792.0,2
B07XJYYH7L,956,9792.0,2
B07XJYYH7L,2514,9792.0,2
B07XJYYH7L,7373,9792.0,2
B07XJYYH7L,7335,9792.0,2
B002PD61Y4,7961,8131.0,0
B002PD61Y4,5258,8131.0,0
B002PD61Y4,127,8131.0,0
B002PD61Y4,5379,8131.0,0
B002PD61Y4,7179,8131.0,0
B002PD61Y4,2050,8131.0,0
B002PD61Y4,4415,8131.0,0
B002PD61Y4,6694,8131.0,0
B014I8SSD0,4369,426973.0,4
B014I8SSD0,5107,426973.0,4
B014I8SSD0,3430,426973.0,4
B014I8SSD0,4061,426973.0,4
B014I8SSD0,5947,426973.0,4
B014I8SSD0,6692,426973.0,4
B014I8SSD0,7602,426973.0,4
B014I8SSD0,4353,426973.0,4
B09L8DSSFH,3537,493.0,2
B09L8DSSFH,6575,493.0,2
B09L8DSSFH,3575,493.0,2
B09L8DSSFH,1284,493.0,2
B09L8DSSFH,1352,493.0,2
B09L8DSSFH,6629,493.0,2
B09L8DSSFH,2032,493.0,2
B09L8DSSFH,4110,493.0,2
B07232M876,8890,92595.0,0
B07232M876,4256,92595.0,0
B07232M876,4078,92595.0,0
B07232M876,3813,92595.0,0
B07232M876,8285,92595.0,0
B07232M876,7905,92595.0,0
B07232M876,7073,92595.0,0
B07232M876,5127,92595.0,0
B07P681N66,3590,24780.0,0
B07P681N66,5818,24780.0,0
B07P681N66,1628,24780.0,0
B07P681N66,8531,24780.0,0
B07P681N66,7580,24780.0,0
B07P681N66,4370,24780.0,0
B07P681N66,3034,24780.0,0
B07P681N66,5479,24780.0,0
B0711PVX6Z,8890,92595.0,0
B0711PVX6Z,4256,92595.0,0
B0711PVX6Z,4078,92595.0,0
B0711PVX6Z,3813,92595.0,0
B0711PVX6Z,8285,92595.0,0
B0711PVX6Z,7905,92595.0,0
B0711PVX6Z,7073,92595.0,0
B0711PVX6Z,5127,92595.0,0
B082T6V3DT,406,8188.0,0
B082T6V3DT,8996,8188.0,0
B082T6V3DT,7216,8188.0,0
B082T6V3DT,5085,8188.0,0
B082T6V3DT,2015,8188.0,0
B082T6V3DT,7021,8188.0,0
B082T6V3DT,3593,8188.0,0
B082T6V3DT,2844,8188.0,0
B07MKFNHKG,7538,4003.0,3
B07MKFNHKG,3654,4003.0,3
B07MKFNHKG,824,4003.0,3
B07MKFNHKG,3127,4003.0,3
B07MKFNHKG,3776,4003.0,3
B07MKFNHKG,4187,4003.0,3
B07MKFNHKG,6852,4003.0,3
B07MKFNHKG,2237,4003.0,3
B0BFWGBX61,1322,314.0,0
B0BFWGBX61,8441,314.0,0
B0BFWGBX61,5785,314.0,0
B0BFWGBX61,1707,314.0,0
B0BFWGBX61,290,314.0,0
B0BFWGBX61,4302,314.0,0
B0BFWGBX61,5167,314.0,0
B0BFWGBX61,3592,314.0,0
B01N90RZ4M,3086,2960.0,2
B01N90RZ4M,4787,2960.0,2
B01N90RZ4M,4262,2960.0,2
B01N90RZ4M,3942,2960.0,2
B01N90RZ4M,965,2960.0,2
B01N90RZ4M,2832,2960.0,2
B01N90RZ4M,8974,2960.0,2
B01N90RZ4M,3953,2960.0,2
B0088TKTY2,2303,179691.0,4
B0088TKTY2,8893,179691.0,4
B0088TKTY2,7952,179691.0,4
B0088TKTY2,2384,179691.0,4
B0088TKTY2,607,179691.0,4
B0088TKTY2,7777,179691.0,4
B0088TKTY2,3072,179691.0,4
B0088TKTY2,2651,179691.0,4
B09Q5SWVBJ,4063,34899.0,3
B09Q5SWVBJ,286,34899.0,3
B09Q5SWVBJ,6894,34899.0,3
B09Q5SWVBJ,135,34899.0,3
B09Q5SWVBJ,7542,34899.0,3
B09Q5SWVBJ,1324,34899.0,3
B09Q5SWVBJ,3727,34899.0,3
B09Q5SWVBJ,4355,34899.0,3
B0B4DT8MKT,1529,656.0,0
B0B4DT8MKT,4981,656.0,0
B0B4DT8MKT,826,656.0,0
B0B4DT8MKT,6013,656.0,0
B0B4DT8MKT,5181,656.0,0
B0B4DT8MKT,5529,656.0,0
B0B4DT8MKT,8746,656.0,0
B0B4DT8MKT,4036,656.0,0
B08CDKQ8T6,7392,7064.0,0
B08CDKQ8T6,5208,7064.0,0
B08CDKQ8T6,2639,7064.0,0
B08CDKQ8T6,3948,7064.0,0
B08CDKQ8T6,7948,7064.0,0
B08CDKQ8T6,1336,7064.0,0
B08CDKQ8T6,870,7064.0,0
B08CDKQ8T6,3019,7064.0,0
B07B275VN9,8008,2201.0,2
B07B275VN9,4090,2201.0,2
B07B275VN9,1763,2201.0,2
B07B275VN9,3502,2201.0,2
B07B275VN9,7745,2201.0,2
B07B275VN9,8500,2201.0,2
B07B275VN9,1131,2201.0,2
B07B275VN9,5409,2201.0,2
B0B15CPR37,4906,7109.0,3
B0B15CPR37,1578,7109.0,3
B0B15CPR37,3463,7109.0,3
B0B15CPR37,3664,7109.0,3
B0B15CPR37,8457,7109.0,3
B0B15CPR37,2459,7109.0,3
B0B15CPR37,6926,7109.0,3
B0B15CPR37,6513,7109.0,3
B0994GFWBH,1917,1313.0,0
B01GGKZ0V6,245,29746.0,0
B01GGKZ0V6,2012,29746.0,0
B01GGKZ0V6,1740,29746.0,0
B01GGKZ0V6,7742,29746.0,0
B01GGKZ0V6,8,29746.0,0
B01GGKZ0V6,4002,29746.0,0
B01GGKZ0V6,5688,29746.0,0
B01GGKZ0V6,5764,29746.0,0
B09F9YQQ7B,7872,45238.0,3
B09F9YQQ7B,6390,45238.0,3
B09F9YQQ7B,6568,45238.0,3
B09F9YQQ7B,3666,45238.0,3
B09F9YQQ7B,6837,45238.0,3
B09F9YQQ7B,3758,45238.0,3
B09F9YQQ7B,278,45238.0,3
B09F9YQQ7B,562,45238.0,3
B014I8SX4Y,4369,426973.0,4
B014I8SX4Y,5107,426973.0,4
B014I8SX4Y,3430,426973.0,4
B014I8SX4Y,4061,426973.0,4
B014I8SX4Y,5947,426973.0,4
B014I8SX4Y,6692,426973.0,4
B014I8SX4Y,7602,426973.0,4
B014I8SX4Y,4353,426973.0,4
B09Q8HMKZX,2661,450.0,0
B09Q8HMKZX,7051,450.0,0
B09Q8HMKZX,5685,450.0,0
B09Q8HMKZX,1000,450.0,0
B09Q8HMKZX,3253,450.0,0
B09Q8HMKZX,7778,450.0,0
B09Q8HMKZX,2909,450.0,0
B09Q8HMKZX,8131,450.0,0
B0B9XN9S3W,3024,457.0,3
B0B9XN9S3W,6473,457.0,3
B0B9XN9S3W,4591,457.0,3
B0B9XN9S3W,3111,457.0,3
B0B9XN9S3W,4067,457.0,3
B0B9XN9S3W,1779,457.0,3
B0B9XN9S3W,476,457.0,3
B0B9XN9S3W,3670,457.0,3
B07966M8XH,104,2727.0,0
B07966M8XH,745,2727.0,0
B07966M8XH,8700,2727.0,0
B07966M8XH,6065,2727.0,0
B07966M8XH,7724,2727.0,0
B07966M8XH,2242,2727.0,0
B07966M8XH,2354,2727.0,0
B07966M8XH,2236,2727.0,0
B01GGKYKQM,4334,20053.0,0
B01GGKYKQM,5396,20053.0,0
B01GGKYKQM,2578,20053.0,0
B01GGKYKQM,6652,20053.0,0
B01GGKYKQM,4992,20053.0,0
B01GGKYKQM,8589,20053.0,0
B01GGKYKQM,8190,20053.0,0
B01GGKYKQM,2333,20053.0,0
B0B86CDHL1,4519,149.0,0
B0B86CDHL1,1082,149.0,0
B0B86CDHL1,1789,149.0,0
B0B86CDHL1,7464,149.0,0
B0B86CDHL1,3936,149.0,0
B0B86CDHL1,7818,149.0,0
B0B86CDHL1,7825,149.0,0
B0B86CDHL1,4435,149.0,0
B0B5ZF3NRK,6660,210.0,0
B0B5ZF3NRK,5497,210.0,0
B0B5ZF3NRK,4226,210.0,0
B0B5ZF3NRK,8532,210.0,0
B0B5ZF3NRK,7325,210.0,0
B0B5ZF3NRK,8412,210.0,0
B0B5ZF3NRK,7007,210.0,0
B0B5ZF3NRK,6458,210.0,0
B09RFC46VP,7872,45238.0,3
B09RFC46VP,6390,45238.0,3
B09RFC46VP,6568,45238.0,3
B09RFC46VP,3666,45238.0,3
B09RFC46VP,6837,45238.0,3
B09RFC46VP,3758,45238.0,3
B09RFC46VP,278,45238.0,3
B09RFC46VP,562,45238.0,3
B08R69VDHT,4104,7732.0,0
B08R69VDHT,7053,7732.0,0
B08R69VDHT,3620,7732.0,0
B08R69VDHT,462,7732.0,0
B08R69VDHT,442,7732.0,0
B08R69VDHT,7409,7732.0,0
B08R69VDHT,8036,7732.0,0
B08R69VDHT,2642,7732.0,0
B09RWZRCP1,1985,1780.0,0
B09RWZRCP1,4741,1780.0,0
B09RWZRCP1,6603,1780.0,0
B09RWZRCP1,8434,1780.0,0
B09RWZRCP1,2997,1780.0,0
B09RWZRCP1,5842,1780.0,0
B09RWZRCP1,6584,1780.0,0
B09RWZRCP1,6700,1780.0,0
B09CMP1SC8,1092,602.0,0
B09CMP1SC8,1630,602.0,0
B09CMP1SC8,3063,602.0,0
B09CMP1SC8,8163,602.0,0
B09CMP1SC8,1307,602.0,0
B09CMP1SC8,6464,602.0,0
B09CMP1SC8,7255,602.0,0
B09CMP1SC8,1661,602.0,0
B09YLXYP7Y,1147,1423.0,0
B09YLXYP7Y,2674,1423.0,0
B09YLXYP7Y,8646,1423.0,0
B09YLXYP7Y,6131,1423.0,0
B09YLXYP7Y,449,1423.0,0
B09YLXYP7Y,1103,1423.0,0
B09YLXYP7Y,874,1423.0,0
B09YLXYP7Y,2094,1423.0,0
B09ZPM4C2C,8490,398.0,0
B09ZPM4C2C,6266,398.0,0
B09ZPM4C2C,2474,398.0,0
B09ZPM4C2C,5392,398.0,0
B09ZPM4C2C,6377,398.0,0
B09ZPM4C2C,6121,398.0,0
B09ZPM4C2C,7708,398.0,0
B09ZPM4C2C,2409,398.0,0
B0B2DJDCPX,5608,536.0,2
B0B2DJDCPX,3713,536.0,2
B0B2DJDCPX,1015,536.0,2
B0B2DJDCPX,2569,536.0,2
B0B2DJDCPX,353,536.0,2
B0B2DJDCPX,864,536.0,2
B0B2DJDCPX,8841,536.0,2
B0B2DJDCPX,3266,536.0,2
B0BCZCQTJX,7107,32.0,0
B0BCZCQTJX,8854,32.0,0
B0BCZCQTJX,2836,32.0,0
B0BCZCQTJX,3967,32.0,0
B0BCZCQTJX,413,32.0,0
B0BCZCQTJX,7728,32.0,0
B0BCZCQTJX,3096,32.0,0
B0BCZCQTJX,4163,32.0,0
B07LGT55SJ,7918,24269.0,0
B07LGT55SJ,7878,24269.0,0
B07LGT55SJ,3737,24269.0,0
B07LGT55SJ,867,24269.0,0
B07LGT55SJ,285,24269.0,0
B07LGT55SJ,5007,24269.0,0
B07LGT55SJ,1989,24269.0,0
B07LGT55SJ,949,24269.0,0
B09NKZXMWJ,6120,9378.0,0
B09NKZXMWJ,2339,9378.0,0
B09NKZXMWJ,3546,9378.0,0
B09NKZXMWJ,1112,9378.0,0
B09NKZXMWJ,2070,9378.0,0
B09NKZXMWJ,5635,9378.0,0
B09NKZXMWJ,684,9378.0,0
B09NKZXMWJ,264,9378.0,0
B08QX1CC14,790,902.0,2
B08QX1CC14,2930,902.0,2
B08QX1CC14,6790,902.0,2
B08QX1CC14,7316,902.0,2
B08QX1CC14,3256,902.0,2
B08QX1CC14,6158,902.0,2
B08QX1CC14,4134,902.0,2
B08QX1CC14,1856,902.0,2
B0974H97TJ,7545,28791.0,0
B0974H97TJ,8937,28791.0,0
B0974H97TJ,2261,28791.0,0
B0974H97TJ,4062,28791.0,0
B0974H97TJ,1594,28791.0,0
B0974H97TJ,7536,28791.0,0
B0974H97TJ,3792,28791.0,0
B0974H97TJ,2357,28791.0,0
B07GVGTSLN,4648,10576.0,0
B07GVGTSLN,8350,10576.0,0
B07GVGTSLN,6327,10576.0,0
B07GVGTSLN,5329,10576.0,0
B07GVGTSLN,4692,10576.0,0
B07GVGTSLN,4303,10576.0,0
B07GVGTSLN,4342,10576.0,0
B07GVGTSLN,5016,10576.0,0
B09VCHLSJF,657,7298.0,3
B09VCHLSJF,7241,7298.0,3
B09VCHLSJF,643,7298.0,3
B09VCHLSJF,6048,7298.0,3
B09VCHLSJF,5180,7298.0,3
B09VCHLSJF,4815,7298.0,3
B09VCHLSJF,5210,7298.0,3
B09VCHLSJF,6515,7298.0,3
B0B1YZX72F,1755,4703.0,3
B0B1YZX72F,2898,4703.0,3
B0B1YZX72F,7034,4703.0,3
B0B1YZX72F,5408,4703.0,3
B0B1YZX72F,4218,4703.0,3
B0B1YZX72F,3992,4703.0,3
B0B1YZX72F,1303,4703.0,3
B0B1YZX72F,5031,4703.0,3
B092BJMT8Q,4906,7109.0,3
B092BJMT8Q,1578,7109.0,3
B092BJMT8Q,3463,7109.0,3
B092BJMT8Q,3664,7109.0,3
B092BJMT8Q,8457,7109.0,3
B092BJMT8Q,2459,7109.0,3
B092BJMT8Q,6926,7109.0,3
B092BJMT8Q,6513,7109.0,3
B0BMXMLSMM,8087,127.0,0
B07JH1C41D,7918,24269.0,0
B07JH1C41D,7878,24269.0,0
B07JH1C41D,3737,24269.0,0
B07JH1C41D,867,24269.0,0
B07JH1C41D,285,24269.0,0
B07JH1C41D,5007,24269.0,0
B07JH1C41D,1989,24269.0,0
B07JH1C41D,949,24269.0,0
B0141EZMAI,1867,10134.0,2
B0141EZMAI,3299,10134.0,2
B0141EZMAI,165,10134.0,2
B0141EZMAI,883,10134.0,2
B0141EZMAI,6617,10134.0,2
B0141EZMAI,5404,10134.0,2
B0141EZMAI,8689,10134.0,2
B0141EZMAI,3324,10134.0,2
B09Q5P2MT3,4063,34899.0,3
